Control_Points_YK_Ref_Num,Beaver_Ponds_2020_OBJECTID,Beaver_Ponds_2020_Fire_Name,Beaver_Ponds_2020_Fire_Year,Beaver_Ponds_2020_Ig_Date,Beaver_Ponds_2020_Dam_Num,Beaver_Ponds_2020_Confidence,Beaver_Ponds_2020_Notes,BUFF_DIST,ORIG_FID,Unburned_Area_sq_m,Mild_burn_Area_sq_m,Moderate_burn_Area_sq_m,Shape_Length,Shape_Area,Severe_burn_Area_sq_m,Percent_Unburned,Percent_Mild_Burn,Percent_Moderate_Burn,Percent_Severe_Burn
1.000000000000000,2,CHALKYITSIK COMPLEX,2019.000000000000000,7/9/2019 0:00:00,1.000000000000000,Y,,30.000000000000000,1,0.000000000000000,2827.308481367176682,0.000000000000000,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,99.995582323383573,0.000000000000000,0.000000000000000
2.000000000000000,3,LITTLE MUD RIVER,2019.000000000000000,6/21/2019 0:00:00,2.000000000000000,M,Poor imagery,30.000000000000000,2,0.000000000000000,739.027215346463436,686.738107117284130,188.495559215387573,2827.433388230813762,1401.543161656208895,0.000000000000000,26.137740978184059,24.288392079397177,49.569449363162001
3.000000000000000,6,LITTLE MUD RIVER,2019.000000000000000,6/21/2019 0:00:00,3.000000000000000,M,Poor imagery,30.000000000000000,3,0.000000000000000,345.215903232443793,953.985950033800123,188.495559215387573,2827.433388230813762,1528.106654076549376,0.000000000000000,12.209514985194854,33.740351019577147,54.045717237311074
4.000000000000000,7,LITTLE MUD RIVER,2019.000000000000000,6/21/2019 0:00:00,4.000000000000000,M,Poor imagery,30.000000000000000,4,0.000000000000000,0.000000000000000,859.423981568877593,188.495559215387573,2827.433388230813762,1967.884516443996517,0.000000000000000,0.000000000000000,30.395905528534406,69.599677383570281
5.000000000000000,8,LITTLE MUD RIVER,2019.000000000000000,6/21/2019 0:00:00,5.000000000000000,M,Poor imagery,30.000000000000000,5,0.000000000000000,0.000000000000000,2827.308481389098233,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,0.000000000000000,99.995582324158889,0.000000000000000
6.000000000000000,9,VICTORIA MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,6.000000000000000,Y,,30.000000000000000,6,1087.568522330526775,1716.897775896093663,22.842183271569269,188.495559215387573,2827.433388230813762,0.000000000000000,38.464868062233712,60.722837292743215,0.807876973040278,0.000000000000000
7.000000000000000,10,VICTORIA MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,7.000000000000000,Y,,30.000000000000000,7,0.000000000000000,2827.308481354242758,0.000000000000000,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,99.995582322926126,0.000000000000000,0.000000000000000
8.000000000000000,11,HOG,2016.000000000000000,7/6/2016 0:00:00,8.000000000000000,Y,,30.000000000000000,8,0.000000000000000,2769.619176513378989,57.689305604858561,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,97.955240538713085,2.040341811233827,0.000000000000000
9.000000000000000,12,HOG,2016.000000000000000,7/6/2016 0:00:00,9.000000000000000,M,Poor imagery,30.000000000000000,9,0.000000000000000,2549.807871058210367,277.500615306459110,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,90.181005914119169,9.814576586014542,0.000000000000000
10.000000000000000,13,HOG,2016.000000000000000,7/6/2016 0:00:00,10.000000000000000,M,Poor imagery,30.000000000000000,10,0.000000000000000,1808.487091460734518,1018.821354620679472,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,63.962146694191226,36.033434381213766,0.000000000000000
11.000000000000000,14,HOG,2016.000000000000000,7/6/2016 0:00:00,11.000000000000000,M,Poor imagery,30.000000000000000,11,0.000000000000000,2644.511055720206969,182.797421006832678,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,93.530445906452812,6.465136252819486,0.000000000000000
12.000000000000000,15,HOG,2016.000000000000000,7/6/2016 0:00:00,12.000000000000000,M,Poor imagery,30.000000000000000,12,0.000000000000000,2615.433072706272014,211.875406101154681,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,92.502022632717257,7.493559600133665,0.000000000000000
13.000000000000000,16,HOG,2016.000000000000000,7/6/2016 0:00:00,13.000000000000000,M,Poor imagery,30.000000000000000,13,0.000000000000000,2827.308481373676841,0.000000000000000,188.495559215387573,2827.433388230813762,0.000000000000000,0.000000000000000,99.995582323613462,0.000000000000000,0.000000000000000
14.000000000000000,17,HOG,2016.000000000000000,7/6/2016 0:00:00,14.000000000000000,M,Poor imagery,30.000000000000000,14,714.653406851009322,2112.655082193018643,0.000000000000000,188.495559215387573,2827.433388230813762,0.000000000000000,25.275693843955892,74.719888750940740,0.000000000000000,0.000000000000000
15.000000000000000,24,HOG,2016.000000000000000,7/6/2016 0:00:00,15.000000000000000,M,Poor imagery,30.000000000000000,15,0.000000000000000,0.000000000000000,2304.983294734308856,188.495559215387573,2827.433388230813762,522.325195337328978,0.000000000000000,0.000000000000000,81.522107800268529,18.473474830972382
16.000000000000000,25,HOG,2016.000000000000000,7/6/2016 0:00:00,16.000000000000000,M,Poor imagery,30.000000000000000,16,0.000000000000000,305.256511405571928,2389.865936344483998,188.495559215387573,2827.433388230813762,132.186055501542427,0.000000000000000,10.796240600263179,84.524217132481226,4.675125364642246
