Beaver_Pond_Polygons_YK_Dam_Num,Beaver_Ponds_2020_OBJECTID,Beaver_Ponds_2020_Fire_Name,Beaver_Ponds_2020_Fire_Year,Beaver_Ponds_2020_Ig_Date,Beaver_Ponds_2020_Dam_Num,Beaver_Ponds_2020_Confidence,Beaver_Ponds_2020_Notes,BUFF_DIST,ORIG_FID,Percent_Unburned,Percent_Mild_Burn,Percent_Moderate_Burn,Percent_Severe_Burn,Unburned_Area_sq_m,Mild_burn_Area_sq_m,Moderate_burn_Area_sq_m,Shape_Length,Shape_Area,Severe_burn_Area_sq_m
115.000000000000000,130,OLD GROUCH TOP,2019.000000000000000,6/5/2019 0:00:00,115.000000000000000,,,30.000000000000000,115,61.654760431783650,38.345238572296452,0.000000000000000,0.000000000000000,4425.314776731296661,2752.257079305649313,0.000000000000000,307.775253848063812,7177.571927519812562,0.000000000000000
116.000000000000000,131,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,116.000000000000000,,,30.000000000000000,116,85.622033659558255,9.683032420283016,0.353091572742152,0.000000000000000,9911.695630992480801,1120.917899666865878,40.874247542448629,422.273159394568950,11576.103962214179774,0.000000000000000
117.000000000000000,132,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,117.000000000000000,,,30.000000000000000,117,50.561733119404003,25.857261405113181,12.977810330903628,0.000000000000000,6335.200628053668879,3239.820484526773726,1626.072270207639122,418.396575965840725,12529.635036624995337,0.000000000000000
118.000000000000000,133,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,118.000000000000000,,,30.000000000000000,118,31.260665625477372,0.165144703326110,0.000000000000000,0.000000000000000,2674.841303040158436,14.130725133215932,0.000000000000000,334.152336777321807,8556.571811638485087,0.000000000000000
119.000000000000000,134,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,119.000000000000000,,,30.000000000000000,119,54.523275190956745,0.471045565069966,0.000000000000000,0.000000000000000,6459.850855345690434,55.808901533646527,0.000000000000000,406.111229942126158,11847.877503178908228,0.000000000000000
120.000000000000000,135,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,120.000000000000000,,,30.000000000000000,120,68.525131693998915,0.000000000000000,0.000000000000000,0.000000000000000,3917.862070647102883,0.000000000000000,0.000000000000000,272.137921280701391,5717.409034896038065,0.000000000000000
121.000000000000000,136,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,121.000000000000000,,,30.000000000000000,121,93.893247250240051,0.002087888450455,0.000000000000000,0.000000000000000,8771.563164610233798,0.195051784448574,0.000000000000000,355.074474940978405,9342.059649116894434,0.000000000000000
122.000000000000000,137,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,122.000000000000000,,,30.000000000000000,122,81.869639993238991,0.000000000000000,0.000000000000000,0.000000000000000,4064.049250478215981,0.000000000000000,0.000000000000000,251.162429134916124,4964.049250508290243,0.000000000000000
123.000000000000000,138,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,123.000000000000000,,,30.000000000000000,123,16.545606293315739,0.000000000000000,0.000000000000000,0.000000000000000,1993.104355597858557,0.000000000000000,0.000000000000000,414.570252294265117,12046.124634326955857,0.000000000000000
124.000000000000000,139,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,124.000000000000000,,,30.000000000000000,124,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,301.983199309420684,7012.334425850940534,0.000000000000000
125.000000000000000,140,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,125.000000000000000,,,30.000000000000000,125,49.974379478261831,3.845142931051942,0.000000000000000,0.000000000000000,4492.502876815610762,345.663435141443756,0.000000000000000,343.743663587730452,8989.612124688386757,0.000000000000000
126.000000000000000,141,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,126.000000000000000,,,30.000000000000000,126,29.622768585414700,13.236054470913341,0.000000000000000,0.000000000000000,2394.785974675218313,1070.038997725125910,0.000000000000000,327.518090147744147,8084.274661127839863,0.000000000000000
127.000000000000000,142,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,127.000000000000000,,,30.000000000000000,127,25.183196101917176,0.000000000000000,0.000000000000000,0.000000000000000,1581.884994535865872,0.000000000000000,0.000000000000000,286.672477004491157,6281.510051916874545,0.000000000000000
128.000000000000000,143,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,128.000000000000000,,,30.000000000000000,128,32.807394561908836,32.229170630611080,0.000000000000000,0.000000000000000,1876.242449441293275,1843.174042160841509,0.000000000000000,269.776690683707557,5718.962064789236138,0.000000000000000
129.000000000000000,144,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,129.000000000000000,,,30.000000000000000,129,45.639774950001595,46.982065899786065,4.157621405947345,0.000000000000000,3580.791005432714883,3686.104043565077518,326.197343232303808,322.627020912598027,7845.768322379928577,0.000000000000000
130.000000000000000,145,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,130.000000000000000,,,30.000000000000000,130,75.179988241321411,11.738164555809266,0.000000000000000,0.000000000000000,5172.204448982497524,807.557813703885699,0.000000000000000,299.067924226643299,6879.762247873940396,0.000000000000000
131.000000000000000,146,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,131.000000000000000,,,30.000000000000000,131,49.877287243557475,15.479180901649833,2.388188059756388,0.000000000000000,5201.122578923585934,1614.143866679775329,249.036375608400448,389.820157553068952,10427.837732083959054,0.000000000000000
132.000000000000000,147,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,132.000000000000000,,,30.000000000000000,132,48.427140901186910,0.763697994326854,0.000000000000000,0.000000000000000,3660.641266756692403,57.728462621333122,0.000000000000000,312.852069767088778,7559.069560241110594,0.000000000000000
133.000000000000000,148,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,133.000000000000000,,,30.000000000000000,133,64.965588231413093,2.624314538318498,0.000000000000000,0.000000000000000,4581.111812278887555,185.056099050495504,0.000000000000000,307.409136197925363,7051.597525694014621,0.000000000000000
134.000000000000000,149,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,134.000000000000000,M,Maybe inactive,30.000000000000000,134,52.457656012170759,13.849300085591521,0.000000000000000,0.000000000000000,4347.701223742671573,1147.832814263293358,0.000000000000000,336.785194999613168,8288.020384925235703,0.000000000000000
135.000000000000000,150,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,135.000000000000000,,,30.000000000000000,135,30.224845197205489,0.494440364968163,0.177985656080900,0.000000000000000,3814.027473013527924,62.392681366975687,22.459740576525835,437.368999446241105,12618.848659533126920,0.000000000000000
136.000000000000000,171,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,136.000000000000000,,,30.000000000000000,136,39.989056235783096,58.878226743245698,0.705859753253850,0.000000000000000,3711.239508254178418,5464.275025074296536,65.508287770446159,348.288137407542820,9280.637898459024655,0.000000000000000
233.000000000000000,269,PAIGE MOUNTAN,2019.000000000000000,6/22/2019 0:00:00,233.000000000000000,,,30.000000000000000,137,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,575.947581121131407,19034.125125125345221,0.000000000000000
137.000000000000000,172,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,137.000000000000000,,,30.000000000000000,138,91.748614511220012,0.000000000000000,0.000000000000000,0.000000000000000,3719.166117743701761,0.000000000000000,0.000000000000000,226.512960020073564,4053.648262218588570,0.000000000000000
138.000000000000000,173,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,138.000000000000000,,,30.000000000000000,139,63.973557251902136,36.026442657259430,0.000000000000000,0.000000000000000,3941.837019473312012,2219.829120759035050,0.000000000000000,288.510939996250670,6161.666145829508423,0.000000000000000
139.000000000000000,174,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,139.000000000000000,,,30.000000000000000,140,33.544448824536900,40.718503201924676,0.000000000000000,0.000000000000000,2672.678144486715610,3244.276099251091637,0.000000000000000,328.319301465186413,7967.572096554231393,0.000000000000000
140.000000000000000,175,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,140.000000000000000,,,30.000000000000000,141,52.031453428265415,36.257334609246954,0.000000000000000,0.000000000000000,2971.885796314761592,2070.913853790550093,0.000000000000000,275.522147243870222,5711.710130127410594,0.000000000000000
141.000000000000000,176,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,141.000000000000000,,,30.000000000000000,142,54.715199684573420,16.403046418787060,0.000000000000000,0.000000000000000,3375.694699541641967,1011.998076794859230,0.000000000000000,283.783512036982472,6169.573937410660619,0.000000000000000
142.000000000000000,177,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,142.000000000000000,,,30.000000000000000,143,17.796901257670584,74.479821423550391,7.723277408127567,0.000000000000000,878.163026459496791,3675.101886811767599,381.094245830259183,251.196272890587238,4934.359154692745506,0.000000000000000
143.000000000000000,178,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,143.000000000000000,,,30.000000000000000,144,49.412731714655806,50.587268707985068,0.000000000000000,0.000000000000000,4876.706884707941754,4992.625848160312671,0.000000000000000,361.876936108073664,9869.332691156419969,0.000000000000000
144.000000000000000,179,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,144.000000000000000,,,30.000000000000000,145,11.299589014534646,86.329060192627281,2.371351816088381,0.000000000000000,734.550995183073724,5611.982612477821931,154.154176244492874,288.372466533277418,6500.687717387081648,0.000000000000000
145.000000000000000,180,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,145.000000000000000,,,30.000000000000000,146,0.000000000000000,47.818429149634362,0.000000000000000,0.000000000000000,0.000000000000000,2043.098983706307308,0.000000000000000,232.525224485819592,4272.618360826956632,0.000000000000000
146.000000000000000,181,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,146.000000000000000,,,30.000000000000000,147,76.997599382439816,23.002400285172403,0.000000000000000,0.000000000000000,4748.671473372032779,1418.626592638863940,0.000000000000000,284.734292739001773,6167.298086510241774,0.000000000000000
147.000000000000000,182,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,147.000000000000000,,,30.000000000000000,148,98.184618753812288,0.000000000000000,0.000000000000000,0.000000000000000,5049.013512975597223,0.000000000000000,0.000000000000000,256.904424998647357,5142.367080566328696,0.000000000000000
148.000000000000000,184,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,148.000000000000000,,,30.000000000000000,149,18.864619517913301,81.042367802207679,0.093012442721697,0.000000000000000,1799.999999989316620,7732.796407825141614,8.874941619632558,376.117753848786776,9541.671372062863156,0.000000000000000
149.000000000000000,185,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,149.000000000000000,,,30.000000000000000,150,0.000000000000000,87.604746377368443,12.395253113138828,0.000000000000000,0.000000000000000,6953.613099043601324,983.871285263485220,322.480097254806878,7937.484424747993216,0.000000000000000
150.000000000000000,186,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,150.000000000000000,,,30.000000000000000,151,30.913450534427689,69.038616483993792,0.047930993251246,0.000000000000000,2154.714192538716361,4812.095841764072247,3.340862622434168,300.074154419727790,6970.151035514636533,0.000000000000000
151.000000000000000,187,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,151.000000000000000,,,30.000000000000000,152,21.509013784540073,78.490986336875608,0.000000000000000,0.000000000000000,1618.232790806325283,5905.277161724565303,0.000000000000000,312.298045525848579,7523.509943396169547,0.000000000000000
152.000000000000000,188,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,152.000000000000000,,,30.000000000000000,153,0.000000000000000,86.059860555021046,13.940138521015166,0.000000000000000,0.000000000000000,5495.666700498654791,890.198456936866251,290.041207835447324,6385.865216438603056,0.000000000000000
153.000000000000000,189,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,153.000000000000000,,,30.000000000000000,154,32.416533499533514,59.114809548390802,8.468656725408026,0.000000000000000,2114.897636478372078,3856.728573293005411,552.506395940511084,288.847828738107864,6524.132620499987752,0.000000000000000
154.000000000000000,190,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,154.000000000000000,,,30.000000000000000,155,16.017792514486100,83.982207680075845,0.000000000000000,0.000000000000000,872.697111397339654,4575.601162575370836,0.000000000000000,266.010902320106879,5448.298263372395013,0.000000000000000
155.000000000000000,191,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,155.000000000000000,,,30.000000000000000,156,43.017103398843204,7.950431316386338,0.000000000000000,0.000000000000000,2462.101970573076869,455.046273792277304,0.000000000000000,272.028787489865636,5723.541977583005973,0.000000000000000
156.000000000000000,192,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,156.000000000000000,,,30.000000000000000,157,15.678000326512038,49.461217901361600,16.563827086990919,0.000000000000000,1017.240601127225659,3209.207678442456199,1074.715976019285790,292.170215006861440,6488.331291886994222,0.000000000000000
157.000000000000000,193,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,157.000000000000000,,,30.000000000000000,158,0.503305675364184,94.421492758428428,5.075201809048487,0.000000000000000,47.477438024413338,8906.894537533529729,478.749974706994294,366.761665516955020,9433.121927357440654,0.000000000000000
158.000000000000000,194,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,158.000000000000000,,,30.000000000000000,159,0.000000000000000,79.642467846259137,20.357533572125337,0.000000000000000,0.000000000000000,5845.257370040546448,1494.115217248416457,308.961900246588414,7339.372483188442857,0.000000000000000
159.000000000000000,195,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,159.000000000000000,,,30.000000000000000,160,54.147846337292236,1.421604848489006,0.000000000000000,0.000000000000000,4731.035797912851194,124.209250849851870,0.000000000000000,350.006032151334750,8737.255713630354876,0.000000000000000
160.000000000000000,196,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,160.000000000000000,,,30.000000000000000,161,41.709420122181697,36.106328145754304,22.184249018656963,0.000000000000000,2287.129241917745276,1979.884608285771492,1216.469672604535390,266.111706465607369,5483.483671597284228,0.000000000000000
161.000000000000000,197,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,161.000000000000000,,,30.000000000000000,162,37.226207930258205,25.347129631662952,35.120481480704299,2.306180277754218,2610.588499943052739,1777.536010300958878,2462.918738265201682,303.057760925242633,7012.770424626340173,161.727128456913391
162.000000000000000,198,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,162.000000000000000,,,30.000000000000000,163,85.475964537141508,14.524034690547575,0.000000000000000,0.000000000000000,5522.445098217636769,938.371208999985583,0.000000000000000,292.885546518263425,6460.816357115212668,0.000000000000000
163.000000000000000,199,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,163.000000000000000,,,30.000000000000000,164,30.602720075628554,69.181010840265273,0.216272485494019,0.000000000000000,1731.995327632968156,3915.377039692904873,12.240184318436496,271.409636684135080,5659.612359138943248,0.000000000000000
164.000000000000000,200,PAIGE MOUNTAIN,2019.000000000000000,6/22/2019 0:00:00,164.000000000000000,,,30.000000000000000,165,1.505915993869568,86.182032210667614,12.312052607782215,0.000000000000000,103.460664650028491,5920.948027448944231,845.872645747059664,296.239313790067570,6870.281282037404708,0.000000000000000
